segment_id	char_range	frame_range	speaker_id	document_id
8cc124c7-116e-42a2-b4cb-b00290be12f5	[10647, 10667)	[39379, 39413)	T1_GP1	BE_2019_001_T_ELAN
db4fb9d4-99ae-4884-8031-c9eb43848f65	[10667, 10765)	[39448, 39636)	T1_GP1	BE_2019_001_T_ELAN
3b3eaf55-bc61-4a00-8962-66c32e58ef3c	[10765, 10821)	[39636, 39722)	T1_GP1	BE_2019_001_T_ELAN
659d402a-42fd-40b0-864e-9e02b8d9bb8d	[10821, 10894)	[39723, 39855)	T1_GP1	BE_2019_001_T_ELAN
c39c0cfb-16c3-4691-a749-447a8d242b10	[10894, 11041)	[39856, 40006)	T1_GP1	BE_2019_001_T_ELAN
4384b1cf-7264-4dd8-a001-3951d9175468	[11041, 11073)	[40006, 40072)	T1_GP1	BE_2019_001_T_ELAN
7d85e99e-06ec-4974-a5f6-d9a90084da90	[11073, 11096)	[40076, 40133)	T1_GP1	BE_2019_001_T_ELAN
73315518-178a-4ee9-978c-07f569b0d206	[11096, 11130)	[40151, 40206)	T1_GP1	BE_2019_001_T_ELAN
5b736857-79da-4846-a6bb-bc8ec3db58c2	[11130, 11250)	[40208, 40365)	T1_GP1	BE_2019_001_T_ELAN
82c72d3c-5fb4-4c02-8f0d-14d508ee59fe	[11250, 11256)	[40366, 40410)	T1_GP1	BE_2019_001_T_ELAN
11bf7678-c320-4700-9a12-4740d35779f2	[11256, 11322)	[40411, 40525)	T1_GP1	BE_2019_001_T_ELAN
682bf65e-23e9-4c88-bf40-82d7c2046d64	[11322, 11460)	[40526, 40709)	T1_GP1	BE_2019_001_T_ELAN
1ac3d43f-8922-4704-a206-177fb2622f00	[11460, 11473)	[40712, 40758)	T1_GP1	BE_2019_001_T_ELAN
c2c59c45-b95b-4ca1-9b13-b7103750a6fe	[11473, 11554)	[40759, 40896)	T1_GP1	BE_2019_001_T_ELAN
e020a433-d335-4b64-a21a-6985b72bb0b1	[11554, 11568)	[40991, 41141)	T1_GP1	BE_2019_001_T_ELAN
8c55a788-b84b-4bf0-b9ae-cae11ab69085	[11568, 11594)	[41143, 41348)	T1_GP1	BE_2019_001_T_ELAN
c6315e5a-281d-4ae6-8afc-42428d87be2c	[11594, 11632)	[41348, 41405)	T1_GP1	BE_2019_001_T_ELAN
c3fe1663-a56b-45f6-9645-3bd6c68e514e	[11632, 11649)	[41406, 41477)	T1_GP1	BE_2019_001_T_ELAN
e8ca75d6-5a7b-40a3-88f4-a16b882c3015	[11649, 11691)	[41478, 41576)	T1_GP1	BE_2019_001_T_ELAN
ef7cd819-30d2-4873-b9cf-164944c55320	[11691, 11754)	[41576, 41712)	T1_GP1	BE_2019_001_T_ELAN
4d8fae6e-1639-4987-bc02-42e9315c8a71	[11754, 11797)	[41713, 41791)	T1_GP1	BE_2019_001_T_ELAN
4a0c7eae-7fab-4b1d-a69e-ed9d7f6cb130	[11797, 11829)	[41794, 41856)	T1_GP1	BE_2019_001_T_ELAN
a3924275-c849-4d1a-9852-87372054de47	[11829, 11874)	[41866, 41926)	T1_GP1	BE_2019_001_T_ELAN
b9073d6d-f5d1-40d7-9e7e-138aeac083a1	[11874, 11914)	[41929, 42010)	T1_GP1	BE_2019_001_T_ELAN
2ab990e4-e432-414f-8252-77aa2dfe2c14	[11914, 11944)	[42012, 42094)	T1_GP1	BE_2019_001_T_ELAN
ce967bbd-d6ad-4d4e-bfc7-76d7ab020980	[11944, 12023)	[42094, 42197)	T1_GP1	BE_2019_001_T_ELAN
75cf2381-c132-4d8b-a2a1-18add58c7d87	[12023, 12054)	[42210, 42368)	T1_GP1	BE_2019_001_T_ELAN
189bee86-5613-4df5-9cb9-64bbdfc240c1	[12054, 12065)	[42420, 42448)	T1_GP1	BE_2019_001_T_ELAN
04a4c867-b62a-4a9c-a9d8-fb7617e6d9b7	[12065, 12067)	[42586, 42601)	T1_GP1	BE_2019_001_T_ELAN
0e721519-658f-45c8-8acd-c7c57ac00e26	[12067, 12143)	[42826, 42951)	T1_GP1	BE_2019_001_T_ELAN
e1a4217f-cd42-46f7-817f-4f4abdb97994	[12143, 12168)	[42952, 42997)	T1_GP1	BE_2019_001_T_ELAN
123dd9a0-5365-4cce-85fb-211378c98be9	[12168, 12302)	[42998, 43159)	T1_GP1	BE_2019_001_T_ELAN
e8c9dd13-06ac-42b6-a30f-58e64498441c	[12302, 12317)	[43537, 43581)	T1_GP1	BE_2019_001_T_ELAN
5f57a411-c921-4df0-a12b-ed485a957be0	[12317, 12332)	[43611, 43690)	T1_GP1	BE_2019_001_T_ELAN
534b2d93-9f0e-449c-a16d-fa90222f8af3	[12332, 12516)	[43716, 43959)	T1_GP1	BE_2019_001_T_ELAN
72740faa-3eae-4c38-8577-dafdb212cfdc	[12516, 12536)	[43960, 43988)	T1_GP1	BE_2019_001_T_ELAN
4ac25ac2-2be4-4f63-9e30-1e6dc5324b7e	[12536, 12590)	[43989, 44146)	T1_GP1	BE_2019_001_T_ELAN
6f758bbb-2eb7-45f1-8bdb-d4a7a66e81bc	[12590, 12701)	[44146, 44276)	T1_GP1	BE_2019_001_T_ELAN
9cb79ff1-b92e-4002-8b86-e819b824885b	[12701, 12728)	[44279, 44327)	T1_GP1	BE_2019_001_T_ELAN
b81a2465-cbb8-4306-b432-76c5e7cff6e3	[12728, 12841)	[44330, 44438)	T1_GP1	BE_2019_001_T_ELAN
5311c048-9ecc-408e-aa6a-b39c46b94330	[12841, 12870)	[44439, 44469)	T1_GP1	BE_2019_001_T_ELAN
5ef1ac4e-6b17-4517-87a7-b7a2577c6393	[12870, 13025)	[44481, 44694)	T1_GP1	BE_2019_001_T_ELAN
2f3b7770-9118-4653-9629-81d2be67ab4a	[13025, 13097)	[44698, 44810)	T1_GP1	BE_2019_001_T_ELAN
13e125e1-8875-4129-996a-103bf673b2cc	[13097, 13192)	[44813, 44990)	T1_GP1	BE_2019_001_T_ELAN
b78c2499-afb2-4b63-86ce-123f84ae4404	[13192, 13254)	[45001, 45096)	T1_GP1	BE_2019_001_T_ELAN
2358a6e1-fc36-43a8-8f20-598d10277480	[13254, 13481)	[45098, 45346)	T1_GP1	BE_2019_001_T_ELAN
b9784772-15d5-4a33-b7b8-50e4360eecb0	[13481, 13542)	[45347, 45448)	T1_GP1	BE_2019_001_T_ELAN
580f3153-2594-40de-a720-3587de29e8b0	[13542, 13712)	[45449, 45632)	T1_GP1	BE_2019_001_T_ELAN
b1841fb5-1930-4fb3-aedf-7f8bcaffd755	[13712, 13816)	[45664, 45790)	T1_GP1	BE_2019_001_T_ELAN
3c51029b-4c20-4d8e-9471-7836a75f7592	[13816, 13916)	[45792, 45966)	T1_GP1	BE_2019_001_T_ELAN
a1551f51-1688-4080-afdd-b45e16c1b540	[13916, 13923)	[45966, 45987)	T1_GP1	BE_2019_001_T_ELAN
2e09c0a5-60cd-4cc6-a7ac-e1cb312c1093	[13923, 13962)	[46026, 46084)	T1_GP1	BE_2019_001_T_ELAN
7eb02a17-f9e3-4711-baba-c23ab61198ad	[13962, 14078)	[46108, 46283)	T1_GP1	BE_2019_001_T_ELAN
3a5b5250-d1fe-4315-ade4-1c675dd45968	[14078, 14091)	[46594, 46644)	T1_GP1	BE_2019_001_T_ELAN
f4c7bf6e-9111-4cba-bc7f-56060ab57401	[14091, 14107)	[46644, 46739)	T1_GP1	BE_2019_001_T_ELAN
20599fb3-35bf-445a-a0e3-7fea30d46f5e	[14107, 14114)	[46739, 46782)	T1_GP1	BE_2019_001_T_ELAN
4f0ae1cf-398a-459a-ad16-9c91b89b9ac4	[14114, 14132)	[46783, 46996)	T1_GP1	BE_2019_001_T_ELAN
ae3233ff-5899-4ed3-a768-3696ac66eae1	[14132, 14179)	[47113, 47265)	T1_GP1	BE_2019_001_T_ELAN
908fcd32-da09-401b-86dc-5b3543b10155	[14179, 14188)	[47340, 47376)	T1_GP1	BE_2019_001_T_ELAN
c671017f-11f4-4e84-b608-1d11abd0a7f1	[14188, 14313)	[47376, 47596)	T1_GP1	BE_2019_001_T_ELAN
be0ba9e4-fdad-4b75-8432-454444dde220	[14313, 14315)	[47640, 47658)	T1_GP1	BE_2019_001_T_ELAN
3ee3f5bb-c5a3-40a9-8d8d-9b7c815c6faf	[14315, 14466)	[47665, 47876)	T1_GP1	BE_2019_001_T_ELAN
30bd357b-1538-4a60-a46d-25ea72522c65	[14466, 14502)	[47880, 47934)	T1_GP1	BE_2019_001_T_ELAN
8fd3daef-4b41-4fb7-a951-4559a9ca33d9	[14502, 14521)	[47939, 48214)	T1_GP1	BE_2019_001_T_ELAN
462ecf12-563e-4df3-906c-39adfbcf925c	[14521, 14588)	[48216, 48336)	T1_GP1	BE_2019_001_T_ELAN
8bebcd93-f5a2-483b-9671-5030c25e2331	[14588, 14607)	[48336, 48388)	T1_GP1	BE_2019_001_T_ELAN
590a627a-4d01-4375-90b7-f884b2ebb01b	[14607, 14707)	[48389, 48547)	T1_GP1	BE_2019_001_T_ELAN
c59e301d-6f2d-4c14-884f-d255c95bf537	[14707, 14734)	[48549, 48601)	T1_GP1	BE_2019_001_T_ELAN
e4b9b1cb-cd16-47df-897c-72535f9ebaad	[14734, 14750)	[48620, 48656)	T1_GP1	BE_2019_001_T_ELAN
533d02ac-860b-4be2-9512-4810a58d4a2b	[14750, 14925)	[48656, 48961)	T1_GP1	BE_2019_001_T_ELAN
55c99160-753f-48ba-b996-e991c3cedd7f	[14925, 15054)	[48968, 49160)	T1_GP1	BE_2019_001_T_ELAN
3ce078d4-0922-40f2-84e3-27e8b5554b57	[15054, 15061)	[49167, 49185)	T1_GP1	BE_2019_001_T_ELAN
6867d871-489e-41e3-8e30-0f2cb7cd0928	[15061, 15104)	[49217, 49267)	T1_GP1	BE_2019_001_T_ELAN
80bccb86-714d-4e78-b8e5-44bd5d3e86d1	[15104, 15181)	[49280, 49424)	T1_GP1	BE_2019_001_T_ELAN
33a3c4bc-9082-4d72-a86a-485962d98137	[15181, 15377)	[49426, 49648)	T1_GP1	BE_2019_001_T_ELAN
6d8134d1-cf19-44fd-bed5-e859ebdb085b	[15377, 15465)	[49683, 49837)	T1_GP1	BE_2019_001_T_ELAN
8b353ab2-8672-4b7e-b28f-7e944c20c55f	[15465, 15506)	[49838, 49946)	T1_GP1	BE_2019_001_T_ELAN
176d032f-c7b5-4465-bcb0-a5ba73a53165	[15506, 15581)	[49949, 50049)	T1_GP1	BE_2019_001_T_ELAN
0ceae2e8-e53b-4612-92bc-7a519cdf2a11	[15581, 15623)	[50049, 50136)	T1_GP1	BE_2019_001_T_ELAN
aa0ae228-62df-4461-ac5d-2bce1e5d476b	[15623, 15669)	[50170, 50262)	T1_GP1	BE_2019_001_T_ELAN
3fd3d3bc-ee67-4662-b62d-9b92f45eae89	[15669, 15729)	[50269, 50364)	T1_GP1	BE_2019_001_T_ELAN
2e25adf4-8df2-4020-a797-a4ca470ce4da	[15729, 15739)	[50384, 50405)	T1_GP1	BE_2019_001_T_ELAN
a440e8ab-73f0-4368-8fb3-d5a3e50fc1f4	[15739, 15749)	[50406, 50460)	T1_GP1	BE_2019_001_T_ELAN
187663e7-da1d-4d39-a461-e92fae23cb7b	[15749, 15799)	[50466, 50616)	T1_GP1	BE_2019_001_T_ELAN
580f2d40-a2f8-40e8-8cbf-b5162cc03640	[15799, 15865)	[50619, 50745)	T1_GP1	BE_2019_001_T_ELAN
a0e9a5fc-24ae-46b7-ae1e-111390516c92	[15865, 15915)	[50746, 50813)	T1_GP1	BE_2019_001_T_ELAN
af9aeeb7-e7dc-4654-9bab-bb41e1ae33a0	[15915, 15965)	[50814, 50886)	T1_GP1	BE_2019_001_T_ELAN
99e25aa7-bc9b-4ea3-b392-f08c7b8e0edd	[15965, 16031)	[50886, 50974)	T1_GP1	BE_2019_001_T_ELAN
98d0ec00-15d2-4671-95b3-c89e33dce742	[16031, 16173)	[50974, 51154)	T1_GP1	BE_2019_001_T_ELAN
f4610697-92e9-40a7-bea0-f08ea261f522	[16173, 16321)	[51154, 51396)	T1_GP1	BE_2019_001_T_ELAN
4ddf5689-f2aa-4007-8e69-e3eb644ecdc3	[16321, 16352)	[51398, 51444)	T1_GP1	BE_2019_001_T_ELAN
5118c6a5-0c4a-45a3-ac44-f90da00ebcbc	[16352, 16450)	[51445, 51603)	T1_GP1	BE_2019_001_T_ELAN
65a9f2af-fadf-4a86-8a96-76d595fb0b00	[16450, 16473)	[51606, 51679)	T1_GP1	BE_2019_001_T_ELAN
55ed3670-bcec-4e64-81e0-54c4c822d4df	[16473, 16580)	[51800, 52023)	T1_GP1	BE_2019_001_T_ELAN
a034ded1-cb1e-4d4b-9acc-e1ab1cf31dae	[16580, 16585)	[52042, 52064)	T1_GP1	BE_2019_001_T_ELAN
3382a63f-bc68-4f5a-a799-c7c36ae9f97d	[16585, 16617)	[52186, 52294)	T1_GP1	BE_2019_001_T_ELAN
26485f84-0329-4cbe-98e9-edd7a06905dc	[16617, 16619)	[52444, 52472)	T1_GP1	BE_2019_001_T_ELAN
456ecfce-b5d5-4b92-a171-d60f5c1245d9	[16619, 16664)	[52474, 52551)	T1_GP1	BE_2019_001_T_ELAN
ea2319e3-24f6-470d-b769-238ee043c2e8	[16664, 16691)	[52551, 52830)	T1_GP1	BE_2019_001_T_ELAN
d6741387-43b8-432f-943f-655d64d6f309	[16691, 16718)	[52830, 52936)	T1_GP1	BE_2019_001_T_ELAN
fd1f51eb-d85e-4e98-a03a-ddc84f75fc70	[16718, 16727)	[52940, 53075)	T1_GP1	BE_2019_001_T_ELAN
0b7124a0-ca7a-4395-8471-554b2c631703	[16727, 16739)	[53075, 53281)	T1_GP1	BE_2019_001_T_ELAN
06d2c4b9-6aaa-4b2c-b758-7b685a4f404a	[16739, 16772)	[53282, 53340)	T1_GP1	BE_2019_001_T_ELAN
08a851e4-249f-4a03-9f77-272a3c696abc	[16772, 16818)	[53780, 53838)	T1_GP1	BE_2019_001_T_ELAN
351e0bf6-871c-4e74-a7c1-ee6a857e15ec	[16818, 16830)	[53902, 54030)	T1_GP1	BE_2019_001_T_ELAN
0d5bdb78-852d-431c-b04e-a3e06d4a6cf9	[16830, 16951)	[54032, 54215)	T1_GP1	BE_2019_001_T_ELAN
986840ba-57fd-447c-ab31-36758ed2d6ae	[16951, 17069)	[54216, 54340)	T1_GP1	BE_2019_001_T_ELAN
930ddc3e-e5aa-4566-9e08-fd4de68d5d24	[17069, 17115)	[54340, 54418)	T1_GP1	BE_2019_001_T_ELAN
538babfd-5a88-4ee2-83fd-f7194647f435	[17115, 17184)	[54420, 54540)	T1_GP1	BE_2019_001_T_ELAN
54966c9b-91fc-4ddc-aaa0-f199bf10c0f7	[17184, 17230)	[54542, 54619)	T1_GP1	BE_2019_001_T_ELAN
fab6c842-1365-4897-ab48-b7232ca99390	[17230, 17254)	[54620, 54694)	T1_GP1	BE_2019_001_T_ELAN
612060d3-bcb2-4717-84fc-e7772f4878ae	[17254, 17364)	[54694, 54841)	T1_GP1	BE_2019_001_T_ELAN
08a57027-5d65-4df8-a2ae-ffaea530bcb0	[17364, 17391)	[54850, 54898)	T1_GP1	BE_2019_001_T_ELAN
ae55f86b-4d76-4d88-809d-3438e1505e9a	[17391, 17483)	[54899, 55048)	T1_GP1	BE_2019_001_T_ELAN
61ee9553-baa0-4111-8cc2-fb09070d294a	[17483, 17555)	[55066, 55170)	T1_GP1	BE_2019_001_T_ELAN
8bd058fd-26b8-438d-929e-7cc6dbdc7591	[17555, 17618)	[55171, 55274)	T1_GP1	BE_2019_001_T_ELAN
f1596a5f-e8e1-49a7-a365-23e6391d44a4	[17618, 17676)	[55277, 55348)	T1_GP1	BE_2019_001_T_ELAN
6c822655-be3f-450f-96b3-5832f2ac0970	[17676, 17694)	[55349, 55646)	T1_GP1	BE_2019_001_T_ELAN
bef940d8-db54-4ce2-8154-2de42468f5de	[17694, 17715)	[55652, 55714)	T1_GP1	BE_2019_001_T_ELAN
a764dad2-53e6-4da6-ade5-207f8a3b1514	[17715, 17727)	[55714, 55821)	T1_GP1	BE_2019_001_T_ELAN
8c83349c-600f-4370-84a9-2e9c22aacc35	[17727, 17754)	[55822, 56062)	T1_GP1	BE_2019_001_T_ELAN
8b951688-0ff7-4866-9bd1-195a5a970353	[17754, 17959)	[56062, 56304)	T1_GP1	BE_2019_001_T_ELAN
363d805c-4da2-4e1d-a1ef-56bad969ad00	[17959, 18026)	[56305, 56409)	T1_GP1	BE_2019_001_T_ELAN
9926f7fd-bfd8-4e2d-9d17-2bf17e8b7e76	[18026, 18037)	[56426, 56446)	T1_GP1	BE_2019_001_T_ELAN
6365bfd2-81e3-4c90-a5d8-0025133b9704	[18037, 18107)	[56464, 56608)	T1_GP1	BE_2019_001_T_ELAN
fae0a55c-336a-4c75-8516-6fecfaba3ca5	[18107, 18278)	[56610, 56842)	T1_GP1	BE_2019_001_T_ELAN
61284216-f5ae-45f9-89b4-e5fd92287bc0	[18278, 18323)	[56843, 56900)	T1_GP1	BE_2019_001_T_ELAN
9afbca76-dd7a-40c1-a90d-c6236140ad64	[18323, 18366)	[56902, 56968)	T1_GP1	BE_2019_001_T_ELAN
d6e6292a-818b-428f-b04f-221a0e463cf9	[18366, 18387)	[56968, 57009)	T1_GP1	BE_2019_001_T_ELAN
a0cebe74-53d0-4adb-b675-5062c56e3221	[18387, 18410)	[57013, 57056)	T1_GP1	BE_2019_001_T_ELAN
2560571f-d3a4-46ab-8950-8d10e8813a9e	[18410, 18432)	[57056, 57083)	T1_GP1	BE_2019_001_T_ELAN
0f62ded8-9bd5-46f0-a16a-f0210afaf4d0	[18432, 18452)	[57083, 57122)	T1_GP1	BE_2019_001_T_ELAN
28d96f86-a057-4072-8137-31bb9144ab45	[18452, 18485)	[57122, 57233)	T1_GP1	BE_2019_001_T_ELAN
bb57a478-a455-4d3d-b37f-68d9b29b7586	[18485, 18518)	[57234, 57278)	T1_GP1	BE_2019_001_T_ELAN
634f3082-8d5e-4a52-8f75-d93b211edfcd	[18518, 18524)	[57315, 57340)	T1_GP1	BE_2019_001_T_ELAN
382cd9cd-8caa-4371-a28b-f19fe18025b8	[18524, 18558)	[57341, 57404)	T1_GP1	BE_2019_001_T_ELAN
c180b00b-f790-438a-a7db-d40b720ad678	[18558, 18629)	[57416, 57507)	T1_GP1	BE_2019_001_T_ELAN
a7c4b069-251f-488e-8a26-7566eb3d8d80	[18629, 18640)	[57508, 57549)	T1_GP1	BE_2019_001_T_ELAN
e5ac5e39-90ee-4d96-a86c-b8288969664a	[18640, 18669)	[57551, 57610)	T1_GP1	BE_2019_001_T_ELAN
8a2a7f8d-f71b-4be1-b67d-d4e365f57142	[18669, 18747)	[57610, 57718)	T1_GP1	BE_2019_001_T_ELAN
26999694-d8b5-4925-8b4a-39bfb0941bdf	[18747, 18810)	[57718, 57839)	T1_GP1	BE_2019_001_T_ELAN
673d527e-132b-40fc-bf9e-a5e32b6b8cb5	[18810, 18820)	[57839, 57898)	T1_GP1	BE_2019_001_T_ELAN
ede7cdb2-0887-4271-94db-b6edb0234251	[18820, 18995)	[57900, 58139)	T1_GP1	BE_2019_001_T_ELAN
fdb54797-e42d-4bc2-96d3-6dca8a043508	[18995, 19055)	[58172, 58234)	T1_GP1	BE_2019_001_T_ELAN
7de9566e-7989-4f0d-b504-4f939555bbc3	[19055, 19057)	[58275, 58289)	T1_GP1	BE_2019_001_T_ELAN
713b36f9-f490-4bc6-b800-f17e689bfeb7	[19057, 19118)	[58344, 58423)	T1_GP1	BE_2019_001_T_ELAN
5f501e2b-4655-4573-9d64-4ffd981c4fe8	[19118, 19261)	[58425, 58705)	T1_GP1	BE_2019_001_T_ELAN
2e24ed3d-bd58-4b2a-b542-51ac8cb2b7b9	[19261, 19305)	[58706, 58852)	T1_GP1	BE_2019_001_T_ELAN
fbc8c5c9-e5ca-47d2-95fa-937cd7fdbe96	[19305, 19339)	[58875, 58945)	T1_GP1	BE_2019_001_T_ELAN
51b52b4a-77c4-4a61-b1ab-0e9d71d7ff7f	[19339, 19395)	[58958, 59026)	T1_GP1	BE_2019_001_T_ELAN
bd1fbf96-b46f-4820-8842-8294bfe1e6a1	[19395, 19524)	[59029, 59225)	T1_GP1	BE_2019_001_T_ELAN
20a97d86-62dc-44eb-8618-492d7830e101	[19524, 19536)	[59226, 59312)	T1_GP1	BE_2019_001_T_ELAN
ae425ad6-45ef-4d58-a8df-573c751d5a80	[19536, 19593)	[59392, 59521)	T1_GP1	BE_2019_001_T_ELAN
f9850401-f255-44be-8999-de37afaa1def	[19593, 19630)	[59529, 59626)	T1_GP1	BE_2019_001_T_ELAN
74ac3870-41d0-4a5a-b920-9b7710ca90cb	[19630, 19632)	[59657, 59672)	T1_GP1	BE_2019_001_T_ELAN
dddb5e1d-7ce7-4eff-86ff-f3ed592e16f9	[19632, 19680)	[59708, 59802)	T1_GP1	BE_2019_001_T_ELAN
50aaf0f5-a444-401b-bb84-4e0c1f8dac37	[19680, 19792)	[59886, 60120)	T1_GP1	BE_2019_001_T_ELAN
42178099-494a-4b0d-b8f5-0492fca8f9ae	[19792, 19798)	[60184, 60229)	T1_GP1	BE_2019_001_T_ELAN
7d00d6ef-d66d-4279-b67b-40a4461a73d4	[19798, 19813)	[60256, 60343)	T1_GP1	BE_2019_001_T_ELAN
0d903909-44a8-420c-99cf-282734fa750e	[19813, 19854)	[60344, 60519)	T1_GP1	BE_2019_001_T_ELAN
162961bc-a309-45d1-abc4-97fdc9d87d99	[19854, 19883)	[60632, 60690)	T1_GP1	BE_2019_001_T_ELAN
2650dd61-e90b-4be2-97ad-1763a0769d8f	[19883, 19894)	[60916, 60947)	T1_GP1	BE_2019_001_T_ELAN
66e1389a-36a3-42f2-ae3d-631991ed88cd	[19894, 19899)	[60969, 60987)	T1_GP1	BE_2019_001_T_ELAN
e65f8f75-59fe-45c1-b85b-1c124ae7c607	[19899, 19983)	[61051, 61170)	T1_GP1	BE_2019_001_T_ELAN
19243dae-2aaf-4e8c-86c0-dbb4ff415d9e	[19983, 20018)	[61173, 61238)	T1_GP1	BE_2019_001_T_ELAN
b2e66537-d93d-4a4e-90eb-6184363513c4	[20018, 20112)	[61246, 61373)	T1_GP1	BE_2019_001_T_ELAN
bef5c180-0999-44cd-b795-0cbc21fded6f	[20112, 20173)	[61407, 61515)	T1_GP1	BE_2019_001_T_ELAN
7387e0f5-0ffb-4072-93c3-e5a8ab7cf110	[20173, 20226)	[61515, 61603)	T1_GP1	BE_2019_001_T_ELAN
8716049b-174f-4386-aecc-f9c4fd1ee64e	[20226, 20254)	[61642, 61913)	T1_GP1	BE_2019_001_T_ELAN
bb8d4774-240a-4eba-a937-73aa5495daf5	[20254, 20265)	[61915, 62078)	T1_GP1	BE_2019_001_T_ELAN
ab7bfd4d-a338-48b2-bf1c-43b3a16946cd	[20265, 20306)	[62078, 62143)	T1_GP1	BE_2019_001_T_ELAN
479c7ba7-2c51-494a-b6b7-59e5de585c4d	[20306, 20313)	[62178, 62191)	T1_GP1	BE_2019_001_T_ELAN
0925d0cc-d598-42c4-b619-c02874760cba	[20313, 20332)	[62440, 62486)	T1_GP1	BE_2019_001_T_ELAN
ea923466-367e-45c5-be17-d2a473ad6b56	[20332, 20407)	[62522, 62664)	T1_GP1	BE_2019_001_T_ELAN
d674cd8c-ab50-49f1-970d-76c1ede7e171	[20407, 20433)	[62733, 62810)	T1_GP1	BE_2019_001_T_ELAN
5da08416-6bfd-401b-87a3-8ed149ba68a0	[20433, 20474)	[62810, 62883)	T1_GP1	BE_2019_001_T_ELAN
28efdd97-9c8b-44db-b6f8-330672158e6a	[20474, 20595)	[62979, 63145)	T1_GP1	BE_2019_001_T_ELAN
0616a037-0a38-4b61-8a04-773bd8228a52	[20595, 20607)	[63150, 63211)	T1_GP1	BE_2019_001_T_ELAN
0943be32-cb6f-4fa7-8f9a-7ffd5d032b4f	[20607, 20681)	[63248, 63433)	T1_GP1	BE_2019_001_T_ELAN
01bd5020-c01f-48b2-ad7d-5d95e9d3c5a1	[20681, 20688)	[63433, 63495)	T1_GP1	BE_2019_001_T_ELAN
5e28b445-dd64-4fc6-b2fb-c9b23a8d2b6c	[20688, 20690)	[63496, 63514)	T1_GP1	BE_2019_001_T_ELAN
da508ca0-84fc-4654-a669-967b32c8ba3e	[20690, 20711)	[63648, 63681)	T1_GP1	BE_2019_001_T_ELAN
a0b880c3-ea8d-4af5-81ad-17283cdecc46	[20711, 20854)	[63762, 64039)	T1_GP1	BE_2019_001_T_ELAN
5ced0871-fbfc-4f3c-b3ad-e17175557964	[20854, 20949)	[64041, 64192)	T1_GP1	BE_2019_001_T_ELAN
b28820db-a6f5-4601-8cbe-7e622d4c4d77	[20949, 20996)	[64193, 64355)	T1_GP1	BE_2019_001_T_ELAN
d799d8b0-4818-4b0f-8e59-a1e251fbb32e	[20996, 21036)	[64358, 64426)	T1_GP1	BE_2019_001_T_ELAN
d1bc997d-bb68-49e5-b5fb-8f161bc21c32	[21036, 21064)	[64517, 64566)	T1_GP1	BE_2019_001_T_ELAN
fb4f6a3c-bec3-46ce-befd-01c6de947722	[21064, 21093)	[64571, 64645)	T1_GP1	BE_2019_001_T_ELAN
2630fea9-91e7-44ae-a580-605629058868	[21093, 21161)	[64645, 64746)	T1_GP1	BE_2019_001_T_ELAN
90e88345-6457-449d-96f1-d0614f36bcb8	[21161, 21218)	[64753, 64827)	T1_GP1	BE_2019_001_T_ELAN
b796b161-d7e8-4ce9-8ad5-d5bb6257d0da	[21218, 21260)	[64841, 64890)	T1_GP1	BE_2019_001_T_ELAN
21692153-0571-417f-97f1-62a63f76c419	[21260, 21272)	[64922, 64938)	T1_GP1	BE_2019_001_T_ELAN
4d6f6d6c-83f5-47cd-ac59-93572ce26f36	[21272, 21288)	[64965, 64983)	T1_GP1	BE_2019_001_T_ELAN
fbaa4cf4-20e0-465f-a3f2-0ef32b0748e7	[21288, 21367)	[65051, 65212)	T1_GP1	BE_2019_001_T_ELAN
6d21d249-6d66-4a58-8458-df873a9d3888	[21367, 21375)	[65241, 65271)	T1_GP1	BE_2019_001_T_ELAN
29a77a41-2a35-425b-a732-78757953e514	[21375, 21500)	[65279, 65460)	T1_GP1	BE_2019_001_T_ELAN
555c9bea-a2df-4003-8dd7-88264b487ec9	[21500, 21519)	[65515, 65562)	T1_GP1	BE_2019_001_T_ELAN
5a93cf94-40dd-47a0-965c-fa8fd4322b53	[21519, 21560)	[65775, 65835)	T1_GP1	BE_2019_001_T_ELAN
fe15b634-af40-4c4e-a7aa-888a579f9e3d	[21560, 21604)	[66216, 66283)	T1_GP1	BE_2019_001_T_ELAN
3bb986e1-57d9-4459-9e2f-16a24deffa34	[21604, 21630)	[66299, 66336)	T1_GP1	BE_2019_001_T_ELAN
b65fd4fb-ef9d-4818-82ec-bf6083eafb58	[21630, 21632)	[66468, 66475)	T1_GP1	BE_2019_001_T_ELAN
f397e65c-b24a-4ca5-8858-05334a5050fd	[21632, 21828)	[66490, 66700)	T1_GP1	BE_2019_001_T_ELAN
93a80662-3d7c-4e33-a46c-121b0683e3c7	[21828, 21835)	[66754, 66767)	T1_GP1	BE_2019_001_T_ELAN
133757f1-1629-4643-b931-dd9e62ad8001	[21835, 21843)	[66822, 66832)	T1_GP1	BE_2019_001_T_ELAN
5d32ef58-73e1-411c-8c15-08f9923c5f64	[21843, 21877)	[66965, 67033)	T1_GP1	BE_2019_001_T_ELAN
b2b8434e-e9ad-4464-9cde-52cb4e36903f	[21877, 21933)	[67483, 67551)	T1_GP1	BE_2019_001_T_ELAN
f667224f-fba2-4e53-8fcf-20582eb3bddd	[21933, 22084)	[67554, 67762)	T1_GP1	BE_2019_001_T_ELAN
