sentence_id,char_range,frame_range,speaker_id,original_id
207cc4a5-d8be-461b-87c5-a3c5e72c7a65,"[16043,16094)","[50465,50616)",1,276
9ef99379-fec9-49b3-8dbf-b21e75307e21,"[16094,16161)","[50618,50745)",1,277
54b58737-baea-4788-9833-659964192041,"[16161,16212)","[50745,50813)",1,278
89bf71cc-5866-456f-bc79-3032eca7fa3a,"[16212,16263)","[50814,50887)",1,279
63897015-c0df-41d5-80a6-e8d8fecced68,"[16263,16330)","[50886,50975)",1,280
3725d9c6-67bb-4ed4-b1d7-b62bd1a3462d,"[16330,16473)","[50974,51154)",1,281
191b0bed-43b8-4875-a89c-b931e11141f2,"[16473,16622)","[51153,51397)",1,282
4455f7b0-2196-4fd2-a8e7-910c15f8ffa4,"[16622,16654)","[51397,51445)",1,283
a0934d14-0d48-4136-aadf-b0529a9560c4,"[16654,16753)","[51444,51603)",1,284
3dfe92b4-61d6-40f3-941d-d84803e1316b,"[16753,16777)","[51605,51680)",1,285
f25013b6-84a1-43d0-af12-76c1ed4f8608,"[16777,16885)","[51799,52023)",1,286
215ea739-a293-48be-97b2-3490787f045e,"[16885,16891)","[52042,52065)",1,287
ac2ed27e-ca56-4a6c-b029-dce9fe31ce83,"[16891,16924)","[52185,52294)",1,288
fa445aee-6b46-4e7a-be3f-0fbe1e4e704f,"[16924,16927)","[52444,52472)",1,289
b051b0a2-aa16-4f74-ba2a-edf4efddf9cf,"[16927,16973)","[52474,52551)",1,290
8442e4c7-207d-4fda-a24b-7399722afe57,"[16973,17001)","[52550,52830)",1,291
c2c95a0a-4f83-4cce-a547-472dc3389361,"[17001,17029)","[52829,52937)",1,292
c4fbcbfb-d997-43c8-9181-46eebe9a9ce8,"[17029,17039)","[52939,53076)",1,293
e2df3daf-c515-4876-9870-02d192bc651e,"[17039,17052)","[53075,53281)",1,294
cf9ed94c-5500-48f8-b00d-2734c057baa2,"[17052,17086)","[53281,53340)",1,295
94cda290-7ff8-4eb9-9bd5-9fc06fefc803,"[17086,17133)","[53780,53838)",1,296
8130c3ca-1067-407d-a58c-ce1561d91664,"[17133,17146)","[53902,54031)",1,297
4c9d4337-2a39-4c70-bfad-b34dfcbe1d2a,"[17146,17268)","[54032,54216)",1,298
c258c4fd-1348-49b2-897f-26dda6eff131,"[17268,17387)","[54215,54341)",1,299
664777eb-8f58-4bfb-9b34-32cd1d3a6182,"[17387,17434)","[54340,54419)",1,300
0c5902ea-2f25-48bd-a4ac-9db01d82e796,"[17434,17504)","[54420,54540)",1,301
aca85a32-40c2-4806-843d-28f5ca357423,"[17504,17551)","[54542,54620)",1,302
f16bfcad-67ab-47c2-9d4d-e9542e471384,"[17551,17576)","[54619,54694)",1,303
7d3bdf11-275b-4734-b961-3f976ed43005,"[17576,17687)","[54693,54841)",1,304
1d1258dd-8636-45de-9b59-26bbc0228873,"[17687,17715)","[54849,54899)",1,305
46f44f0f-9ace-482a-9ed5-533b169a8e8c,"[17715,17808)","[54898,55049)",1,306
e8e0ae4d-d697-4e91-90ac-5cf7f86d8c41,"[17808,17881)","[55066,55170)",1,307
d041b483-928c-48fd-bc95-fa39e13fe2cd,"[17881,17945)","[55170,55275)",1,308
453d53f6-c02f-4b09-b324-e47c87102844,"[17945,18004)","[55276,55349)",1,309
00595dd7-5a29-4c75-8f4c-0e23ec41753d,"[18004,18023)","[55349,55647)",1,310
b2cd9b1a-8a8a-422e-ae13-e3740b00faa6,"[18023,18045)","[55652,55715)",1,311
03d56551-2f9d-4954-8388-7426616afded,"[18045,18058)","[55714,55822)",1,312
8e292979-178f-4d41-bed3-06e2c6d0f2c7,"[18058,18086)","[55821,56062)",1,313
4b1d3629-ef1b-4061-8d3a-ef32fc600985,"[18086,18292)","[56061,56305)",1,314
6755a876-66e7-4900-b566-8ac44d04f1a2,"[18292,18360)","[56305,56410)",1,315
da6cd900-b69c-4904-a72b-8817f21129e3,"[18360,18372)","[56426,56447)",1,316
d4c5f550-a476-4a69-8cac-988fde79b8e7,"[18372,18443)","[56464,56609)",1,317
16fff015-c7e1-4cc3-ba07-f8f9daf24c68,"[18443,18615)","[56609,56843)",1,318
3db275df-622e-47a2-ac18-78e997e6b798,"[18615,18661)","[56842,56901)",1,319
7b33070e-461e-4b59-b7c4-6ba68492d398,"[18661,18705)","[56901,56968)",1,320
e50dec6a-9fab-4c28-9059-0a49418136c1,"[18705,18727)","[56967,57010)",1,321
f15dd1e0-743c-4a3d-b793-caced35d7cab,"[18727,18751)","[57013,57056)",1,322
f31990ae-3c5b-4edf-9e07-e98a453176f5,"[18751,18774)","[57055,57083)",1,323
e7e6729b-02d4-457a-819d-e1f2a7e7bed2,"[18774,18795)","[57082,57122)",1,324
3d740e4f-cbac-4b6e-ab3c-f1866d17db24,"[18795,18829)","[57122,57233)",1,325
ec7b43fc-3d10-49f8-91cb-2ebdc35cba9f,"[18829,18863)","[57233,57278)",1,326
f4f111d6-b24d-4491-b7ab-851ae9b55850,"[18863,18870)","[57314,57341)",1,206
0f96e793-eca4-41b9-9be3-389719d112d5,"[18870,18905)","[57340,57404)",1,327
757b38cc-4715-4a8a-b5da-995f8bfbf3bd,"[18905,18977)","[57416,57508)",1,328
d5e96141-d62a-43c6-8de9-27d8d1d42cec,"[18977,18989)","[57507,57549)",1,329
e35d661d-1ea6-4e16-99f2-72b6ab75b375,"[18989,19019)","[57551,57611)",1,330
ac80d762-5bf4-4b81-9d11-334b36006904,"[19019,19098)","[57610,57719)",1,331
61ea8966-4487-4655-9cc9-15fc38502f99,"[19098,19162)","[57718,57839)",1,332
a4146dbc-cdd5-4119-b52d-193a252d2aad,"[19162,19173)","[57839,57899)",1,333
8d4c46d2-64ae-45d3-b262-91b50201ea50,"[19173,19349)","[57899,58139)",1,334
6248d4ff-1e4a-42c9-8ad6-698bdfd8dbf6,"[19349,19410)","[58172,58234)",1,335
4d6791cb-758a-4ac0-a77a-0e39ea35dba5,"[19410,19413)","[58275,58289)",1,70
9edb78fe-ad41-4fe1-935b-702f021983c2,"[19413,19475)","[58344,58424)",1,336
eabe51aa-344f-4d1f-9544-b4bf29158851,"[19475,19619)","[58424,58705)",1,337
06df627f-9bd1-49af-b8ea-36937a8a0c06,"[19619,19664)","[58706,58852)",1,338
f48f402a-15d2-4acd-aac8-2ca45e851ca2,"[19664,19699)","[58875,58945)",1,339
d04cbe3b-35ee-4fce-b475-9c0750297d3c,"[19699,19756)","[58958,59027)",1,340
68563c25-df86-473d-bed1-c1cbd0a93e53,"[19756,19886)","[59029,59226)",1,341
0f0e9cd4-e799-415c-b8fb-6badff1de4cf,"[19886,19899)","[59226,59313)",1,342
6f1a9e5b-6cea-460b-9652-1f964b3a724b,"[19899,19957)","[59392,59521)",1,343
34c2ec8e-bc13-4223-b1ba-eedd824470c8,"[19957,19995)","[59529,59626)",1,344
24d608ec-af48-4255-9eb9-26d8698d2ada,"[19995,19998)","[59656,59673)",1,70
d3e40d6a-737e-4240-ac34-8b8df56008a1,"[19998,20047)","[59707,59803)",1,345
645d2a2c-d591-49f8-a09d-1f4393c0c6d2,"[20047,20160)","[59885,60121)",1,346
17739a16-c446-4e5e-ab61-c4aec42019a8,"[20160,20167)","[60184,60230)",1,347
830fd123-e873-44d6-851d-7496ebe31c20,"[20167,20183)","[60255,60343)",1,348
8625ba73-7375-4e46-afb1-69e96ed86e5e,"[20183,20225)","[60343,60519)",1,349
c16bae33-9d51-4ca2-ae3d-b6e3e2b9fe52,"[20225,20255)","[60632,60690)",1,350
98771165-365c-40e6-bfa2-44ba1d35451e,"[20255,20267)","[60915,60947)",1,351
48913e62-ab40-4cd2-a8fb-366a7d048085,"[20267,20273)","[60968,60987)",1,352
b3049e82-dfcb-4782-8e6e-123df68a29f2,"[20273,20358)","[61051,61171)",1,353
a1ec2c54-d8ab-4bf8-9b7a-280981658ba0,"[20358,20394)","[61172,61238)",1,354
17abf568-35b8-4358-9ae2-6e8a620cdeff,"[20394,20489)","[61246,61373)",1,355
af954f8a-675c-4813-ac01-8db4fab271c1,"[20489,20551)","[61406,61515)",1,356
e8f12792-e8e9-4abb-a97c-e23b5772b81c,"[20551,20605)","[61515,61604)",1,357
6f296aca-f3ba-4e97-a921-acd667e93c0b,"[20605,20634)","[61641,61913)",1,358
8fec03db-555b-4445-a718-95b74ced628a,"[20634,20646)","[61915,62079)",1,359
b66766b0-a83f-4ccd-85bf-da91e41ae129,"[20646,20688)","[62078,62144)",1,360
ee21c477-9c7a-40a5-982e-1db7a4f2ec67,"[20688,20696)","[62178,62192)",1,361
45596565-3b30-4ec0-841e-8f3ef30edb98,"[20696,20716)","[62440,62486)",1,148
49bdbedb-274b-4aa2-a231-e337dcec5925,"[20716,20792)","[62521,62664)",1,362
7e2712e2-99a7-4ec4-b9f1-0dacb254ac73,"[20792,20819)","[62732,62810)",1,363
eb035036-c27d-4a1a-825c-d2167cc4325b,"[20819,20861)","[62809,62883)",1,364
1c201a76-0a04-47dc-95ce-d11163e08a8e,"[20861,20983)","[62979,63146)",1,365
eaf94e44-ee1e-4576-b66f-e125046b6a20,"[20983,20996)","[63150,63212)",1,366
bd842b68-9936-4fa3-9498-6c063cf53f43,"[20996,21071)","[63248,63434)",1,367
81b509bb-f4bd-44dd-8ca0-32ef143ace0b,"[21071,21079)","[63433,63496)",1,251
da30192d-a9c0-4820-ac06-69db0ca49a61,"[21079,21082)","[63495,63514)",1,151
bca68470-2f19-41bc-9118-9b69c0372cad,"[21082,21104)","[63648,63681)",1,368
a1925b92-9b68-4850-bf63-7c97d1f98bbd,"[21104,21248)","[63761,64039)",1,369
d2a9ec10-490f-48b9-bb15-64c5392d909c,"[21248,21344)","[64040,64192)",1,370
0ac91aeb-eea4-4519-ad11-bc3e4e0c537f,"[21344,21392)","[64193,64356)",1,371
142d4e95-638b-47c5-94cb-d9fe9c4fbad0,"[21392,21433)","[64357,64427)",1,372
92a3daef-8349-4b66-bc60-d9f73e391cf1,"[21433,21462)","[64516,64566)",1,373
02303139-00c3-4e12-a501-db4df53ed794,"[21462,21492)","[64570,64645)",1,374
dfe82aa8-7877-4a89-8aa3-78bd64b78fb3,"[21492,21561)","[64645,64746)",1,375
37fe8d81-18ab-41f3-8b62-ecd4b5a42731,"[21561,21619)","[64753,64827)",1,376
63577b29-108e-483e-8a2b-55d86fe17c02,"[21619,21662)","[64840,64891)",1,377
3b89861f-53fa-4ec0-a171-f37d5e72f1e7,"[21662,21675)","[64922,64939)",1,378
2832163c-c7d1-48e5-b41f-66bc564c676c,"[21675,21692)","[64965,64983)",1,379
35f42040-53f6-44d6-82e5-7a2c2a705a1e,"[21692,21772)","[65050,65213)",1,380
76b4bab5-3387-4704-9447-7a64c29aecb9,"[21772,21781)","[65240,65272)",1,381
4d0bffda-9caa-474e-8def-458dad2c3bb0,"[21781,21907)","[65278,65460)",1,382
51b241ff-cf11-4193-a09a-b7796e134bc6,"[21907,21927)","[65515,65562)",1,383
288fe3f5-5f04-4809-86bb-6ad430362d7d,"[21927,21969)","[65774,65835)",1,384
2e1286cd-fc1a-4b86-946d-41e630701f28,"[21969,22014)","[66215,66283)",1,385
83e637fa-dd6c-49e9-9cfe-e66bb561df6e,"[22014,22041)","[66299,66337)",1,386
87112d87-d2bf-40e1-8d3a-088037b56ced,"[22041,22044)","[66467,66475)",1,70
5a771c8e-9e2f-4023-966b-0f945538376d,"[22044,22241)","[66490,66701)",1,387
17ba9ed8-4e8f-4738-8ce8-97acff1c5eee,"[22241,22249)","[66754,66768)",1,388
28b55b8d-06ef-467e-aafc-9a5b4c925da9,"[22249,22258)","[66822,66832)",1,389
d83cd583-5a75-456c-bfd4-bb34f1b6ec5a,"[22258,22293)","[66964,67034)",1,390
994117d3-ce35-46b6-9d9a-72dae20eb1d8,"[22293,22350)","[67483,67552)",1,391
d8f82598-a0df-40e0-9c69-216c1e3a6e3e,"[22350,22502)","[67553,67762)",1,392
2be23b70-8c12-42a3-872a-82b882aa33ba,"[22502,22584)","[67792,67906)",1,393
cc1ce0da-429f-4525-ab31-644cd9312957,"[22584,22642)","[67907,67992)",1,394
97f15688-fb9b-48a6-8e45-73fa71c189d3,"[22642,22679)","[67993,68040)",1,395
54d00d68-2e27-45b6-afbd-e8aa8e02c1ed,"[22679,22719)","[68111,68201)",1,396
f5551d9d-27de-440e-99fb-4b51310f4f3e,"[22719,22836)","[68203,68396)",1,397
dabf8781-e34e-4c02-85f3-3189aa1070fd,"[22836,22869)","[68413,68496)",1,398
4d2445f0-4c29-4340-92cf-f2b7a1fdf189,"[22869,23059)","[68496,68737)",1,399
04564e87-0403-4198-9357-8e73bcba3453,"[23059,23072)","[68737,68765)",1,400
30ebb337-8874-4795-b51b-8c98add8b71f,"[23072,23127)","[69145,69196)",1,401
dcd72da1-2f63-4098-8f43-f2b26fca22a7,"[23127,23165)","[69198,69285)",1,402
18134a70-ba12-4cbd-8f74-e583094e7609,"[23165,23194)","[69288,69335)",1,403
cdab1fc4-a864-4dbb-b990-a8e669acefa9,"[23194,23294)","[69351,69476)",1,404
3c29e395-750d-42ac-a444-5a359a2269af,"[23294,23414)","[69477,69653)",1,405
6b057992-eeb3-42b5-99ee-a17f63eaa645,"[23414,23591)","[69879,70129)",1,406
ec910256-fa2f-46bd-b5a4-0021d2b6457b,"[23591,23641)","[70153,70223)",1,407
71038d06-e10a-4145-bb30-348646f4dde7,"[23641,23682)","[70313,70421)",1,408
eabf3685-cde5-4ee4-94bd-29ed3f0b41aa,"[23682,23696)","[70581,70648)",1,409
65ef467b-067c-4c75-a668-5578752a54bf,"[23696,23707)","[70650,70714)",1,410
f2c6d606-6db8-4ec8-a07b-1d84f05a9231,"[23707,23724)","[70797,70834)",1,411
2523d73a-8181-40da-a207-5dfae1b567b1,"[23724,23753)","[70841,71029)",1,412
3c585690-8994-4a2f-a63d-dc94d269034c,"[23753,23765)","[71130,71186)",1,413
0ce3a52e-980c-4659-bf08-47dc8a392748,"[23765,23868)","[71254,71520)",1,414
74e040cd-e87a-4c8a-b001-93b338e37cd8,"[23868,23878)","[71594,71622)",1,415
806d1ead-0542-4db7-8d8b-2d84287977da,"[23878,23894)","[71622,71787)",1,416
3d86cca3-d779-4243-9d78-8fe08c7b70d8,"[23894,23947)","[71786,71966)",1,417
b42c5303-dfb9-4493-a6c4-1593867bf3bd,"[23947,23962)","[71970,72008)",1,418
9101f7a9-43c0-4d8f-88e2-a3aa4e247038,"[23962,23997)","[72011,72069)",1,419
9c2a68b0-2f08-4c9a-92cc-b35758cffd4b,"[23997,24070)","[72142,72249)",1,420
a2ddd00a-a7e2-41c1-b2a4-345a812ce6c3,"[24070,24140)","[72254,72392)",1,421
17c51de1-9d9e-4135-aa24-dabbc6db027c,"[24140,24152)","[72424,72455)",1,422
597fd387-f188-4441-a9ea-f73f5f2732e4,"[24152,24170)","[72556,72617)",1,423
11c5c142-f6f0-4e97-a916-72abcdc4133d,"[24170,24185)","[72672,72701)",1,424
59a4ca66-da18-4488-b189-76de50b4c8bc,"[24185,24237)","[72704,72774)",1,425
94900f7a-7a09-4ea3-a420-b3ee7b7ecd80,"[24237,24287)","[72828,72885)",1,426
52649174-110b-43a0-a0b0-9ff42532a3de,"[24287,24395)","[73013,73177)",1,427
66432c02-747e-4982-aa38-301a33cfd394,"[24395,24442)","[73178,73231)",1,428
a70aa180-188e-44c3-bbe5-c20191b799cd,"[24442,24446)","[73264,73297)",1,429
73849b3a-8168-42dd-9ae4-b9bbae096e84,"[24446,24465)","[73410,73476)",1,430
4f072c56-2efd-49ee-b906-1352fcc0991c,"[24465,24521)","[73476,73585)",1,431
23bc8edf-0278-4606-9461-fe6dfc2c7144,"[24521,24557)","[73816,73866)",1,432
657cdb74-3ecd-43fb-baec-5bc700ffafd0,"[24557,24560)","[73937,73949)",1,70
d5e2ccf9-44a1-4f32-a587-ff720ba76957,"[24560,24564)","[73963,73978)",1,433
44106930-cf03-4b5e-a1e6-d079e9214e0f,"[24564,24571)","[74097,74142)",1,434
24b1422c-13ce-41f7-9634-db559b10a693,"[24571,24816)","[74162,74478)",1,435
af6cac8b-fc22-4710-aefb-b9f04f060a8f,"[24816,24849)","[74483,74519)",1,436
2c98d90a-2cc3-45ff-afc7-25176417c8d1,"[24849,24936)","[74525,74649)",1,437
97b27e4c-91d6-4144-9a81-e7e2f42e8ad5,"[24936,24941)","[74700,74710)",1,438
0ee210bf-a410-41c9-a215-4f084eb9fca1,"[24941,24962)","[74959,75066)",1,439
4f507c49-80ec-4ef8-85ca-2841dc8970c7,"[24962,24978)","[75077,75260)",1,440
4fd94720-c5f2-4a36-8524-e1582858c41a,"[24978,25070)","[75261,75489)",1,441
c3d78ef5-1900-41b9-9799-41474b2d39dc,"[25070,25249)","[75674,76027)",1,442
95a048cf-86b6-4399-9e66-002a786fb2a5,"[25249,25265)","[76102,76164)",1,443
0860d14f-9cab-486e-83e6-48962d641621,"[25265,25466)","[76163,76448)",1,444
b677fc7e-e105-4d22-8ddd-88325f7a9e1d,"[25466,25547)","[76448,76585)",1,445
8485f56e-5877-4fb8-bbb0-33caab00442c,"[25547,25710)","[76584,76785)",1,446
6161606a-fc47-4dd2-8e06-6c36ca7a5d09,"[25710,25896)","[76787,77036)",1,447
3d28fdf6-7326-41ee-ae25-31f0637e2210,"[25896,26012)","[77066,77205)",1,448
dd4a15bf-4eda-49bd-978e-ea5f034ac7ae,"[26012,26051)","[77547,77669)",1,449
235b5d1b-2543-4332-8611-0a9624e597a0,"[26051,26170)","[77770,77923)",1,450
d743a79c-d612-4258-bd80-709ffde827e6,"[26170,26173)","[77935,77944)",1,70
4b224cd9-7407-429e-ab5f-fd5ecc58dcad,"[26173,26222)","[77945,78029)",1,451
6a075767-1809-415a-939a-2e7d165b3983,"[26222,26296)","[78259,78407)",1,452
0f372c44-8422-48c4-90e3-2b8a5dd5d81d,"[26296,26415)","[78474,78775)",1,453
6a20ece3-f1b6-4654-b748-3670975247a9,"[26415,26437)","[78900,78966)",1,454
2bf8e570-85f3-4890-a9f3-85e1dc37ee85,"[26437,26479)","[78988,79053)",1,455
3de44d61-3f05-4906-9332-5fdd0d925cac,"[26479,26552)","[79091,79246)",1,456
36a780d2-bec6-45c4-934e-29676957fd13,"[26552,26580)","[79328,79370)",1,457
9f97d2fb-0135-4931-bd04-b6b1b342437e,"[26580,26618)","[79376,79471)",1,458
fa47535c-595e-4f6a-a797-33a164c91570,"[26618,26745)","[79474,79686)",1,459
cbcd05d2-2078-40fe-9802-948da3bc950d,"[26745,26748)","[79851,79873)",1,70
d1887d6e-db5c-4a7a-8d59-090f8f235009,"[26748,26788)","[79872,79983)",1,460
ee9753da-1593-4292-b87e-d3c0927aa523,"[26788,26832)","[80015,80073)",1,461
478424e7-897b-4dbd-8e22-5bd5ab2fa86f,"[26832,26985)","[80221,80377)",1,462
3a32a180-8335-4857-b36d-196ec544de6a,"[26985,26998)","[80430,80472)",1,463
a888c1b7-aba9-4d81-9061-6a9b6777ff24,"[26998,27005)","[6,52)",47,464
770a5807-481b-4080-8045-a2181b12d299,"[27005,27011)","[414,433)",47,465
1cdc2e19-2d43-49ee-88c3-073aea5eb6df,"[27011,27017)","[449,465)",47,465
592ac5f6-778b-4d0a-a10d-b49616327817,"[27017,27024)","[527,535)",47,464
eae5dbef-6c38-43b7-839c-603c80a679f7,"[27024,27041)","[534,556)",47,466
fb07b467-0c24-412f-bc71-4d10ced1ac18,"[27041,27060)","[1175,1220)",47,467
276ba098-d087-4ff0-aed1-952e18fd6e05,"[27060,27070)","[2831,2843)",47,468
02d9364c-9b8d-4d9d-b067-30aaf68ad716,"[27070,27076)","[2976,2993)",47,465
c7b357f5-e789-4b20-b7eb-25010258b902,"[27076,27082)","[3013,3070)",47,465
c5677f52-f7d1-4bf3-b64b-e5f0d48c234d,"[27082,27088)","[3742,3769)",47,465
288424d4-1ce9-4223-b74e-4410cf658786,"[27088,27094)","[3879,3901)",47,465
a1424b4b-dbba-42a7-bb32-babfb74bfc6e,"[27094,27101)","[4157,4185)",47,469
e9529dd2-0619-4b20-953d-a7e6d81e8456,"[27101,27107)","[4331,4365)",47,465
13489e08-a8b4-4aaa-b7a2-11c8b84fb03c,"[27107,27151)","[4365,4441)",47,470
047afc2f-2dde-41b7-aaae-397afb7e3354,"[27151,27157)","[5525,5548)",47,465
d4ef9359-1724-4a41-b305-45ab6a235b7a,"[27157,27163)","[5658,5672)",47,465
2c046922-75c1-4a14-9837-cb4b1596d81e,"[27163,27169)","[6242,6301)",47,465
716401a5-1b71-46ff-ab7a-594af48e0041,"[27169,27175)","[6712,6774)",47,465
585a82e6-50a3-4122-8104-c75a0d92fe4b,"[27175,27181)","[7106,7129)",47,465
78687b49-8f06-4b9a-be47-d69bb5dceb25,"[27181,27188)","[7128,7140)",47,471
36809650-5821-482a-a797-27c2481b96e2,"[27188,27196)","[8049,8066)",47,472
65b33fe3-a24a-43a1-9abb-1b2805a151f9,"[27196,27202)","[8076,8115)",47,465
548eb16c-66f5-4ea1-a579-9b042ef18931,"[27202,27208)","[8724,8736)",47,465
8a55973b-c5b6-40a3-9232-dd1f2914a29b,"[27208,27214)","[8859,8897)",47,465
4fd44261-c1c2-4edc-ad79-b6daee52bacf,"[27214,27220)","[9794,9858)",47,465
20c02e46-92c2-45ff-be11-7640f7c7e31b,"[27220,27237)","[10370,10404)",47,473
6aee0d7b-5604-458f-829e-07c160184d69,"[27237,27254)","[11530,11602)",47,474
b11c96da-0b79-460c-be08-441357a789e6,"[27254,27260)","[12051,12091)",47,465
f48753fc-2a2a-49af-8e0c-8f1525e5e474,"[27260,27266)","[12153,12181)",47,465
27a6bdc2-95ed-48f9-a9b7-526804416aef,"[27266,27272)","[12269,12285)",47,465
c313b434-8aef-4cb6-a18f-3909b772ff32,"[27272,27278)","[14853,14868)",47,465
dc5ead5a-459b-402b-ba79-53a35648de7b,"[27278,27284)","[15305,15332)",47,465
baf254c6-ad0f-421c-bc54-8a1a12ae2a50,"[27284,27290)","[15484,15559)",47,465
c5cdfdc1-9262-4019-a595-05ac0f3a072e,"[27290,27297)","[16304,16322)",47,471
3a929e21-4212-4a1b-b4d4-27fdc59601c5,"[27297,27314)","[16321,16378)",47,473
4b42ecf7-5fe5-4948-bf36-513b022b0a7d,"[27314,27320)","[16484,16565)",47,465
02a95b49-29ff-4183-904e-497f52da824a,"[27320,27329)","[18768,18783)",47,475
97d04498-7e04-47d5-9b8c-4bb089048224,"[27329,27335)","[18815,18831)",47,465
db862a0e-b972-4b59-baaa-875954509d9a,"[27335,27354)","[20527,20551)",47,476
ec5341fc-ba5f-4c7f-8da7-5e396afffeb2,"[27354,27360)","[20760,20794)",47,465
86d27387-1457-4eb8-a9a3-72acedc008cc,"[27360,27366)","[21729,21754)",47,465
7d2fa872-868c-4b02-8cc2-c4437601540f,"[27366,27372)","[23996,24025)",47,465
3040c9d7-b9d5-4346-b308-5971c1b28fe2,"[27372,27379)","[25982,25993)",47,471
e650c948-140e-49c7-a44b-c6ee5ca785a7,"[27379,27396)","[26187,26206)",47,477
a1d2e89c-565f-4b15-97b2-16d78c322127,"[27396,27405)","[26899,26921)",47,475
ac0869a4-822f-401e-b900-0688b4eecd72,"[27405,27413)","[27110,27126)",47,478
22892073-7020-453f-8ccb-d175bb3be3f3,"[27413,27417)","[27896,27913)",47,7
e509f3e6-61e1-456b-8ef9-4f69d04fb074,"[27417,27424)","[28714,28746)",47,479
6b93e2e8-ee9b-477b-8e8c-7bbbe3a2741e,"[27424,27430)","[30966,30980)",47,465
bb6af3e7-4a91-455e-a197-cdc444adb834,"[27430,27436)","[31533,31552)",47,465
b6739724-de38-4aba-8f99-8086780a0e68,"[27436,27442)","[36915,36936)",47,465
26ce3804-ff7f-4a70-995b-57e645efdab3,"[27442,27448)","[36999,37035)",47,465
45b2558b-e129-4cc3-b318-301739c3be99,"[27448,27454)","[39402,39449)",47,465
987107af-cd28-4b18-8b1d-5ded324d86ee,"[27454,27463)","[42420,42449)",47,480
2c3dceac-8632-4fde-93cf-78703edaadef,"[27463,27469)","[42448,42479)",47,465
fcade301-8954-4d59-87de-31fbdc3a1612,"[27469,27475)","[43159,43186)",47,465
f435f945-3ba7-4638-af3f-f130f03228da,"[27475,27481)","[43582,43611)",47,465
78558078-2296-44f0-8ce4-fb965658d35a,"[27481,27487)","[46329,46347)",47,465
7cf405fc-45d3-4261-94e8-adcd79aa5f54,"[27487,27493)","[47241,47265)",47,465
4279c4f9-d4e9-4dc8-9cd1-4e9a88e15400,"[27493,27505)","[47264,47340)",47,481
5affea35-4b7e-4374-9b36-ade12cadc1ef,"[27505,27511)","[47352,47377)",47,465
4ce0c6fa-eb89-4896-a084-fdc26c2b0541,"[27511,27520)","[48619,48657)",47,480
502c4c06-f613-4115-b84c-7bbb37cd28a8,"[27520,27526)","[49652,49683)",47,465
606ff360-057c-46af-8f2f-a42353f2c2f6,"[27526,27532)","[52102,52188)",47,465
8f66264b-b7e5-4765-994b-57273375e481,"[27532,27538)","[57284,57312)",47,465
5c117c4e-d009-4e79-8721-a2f1cee36e1a,"[27538,27544)","[58748,58777)",47,465
ded7b254-2738-4292-9402-5942f4e7a888,"[27544,27561)","[59155,59182)",47,473
23ebd044-da1e-493e-a021-567727a85930,"[27561,27567)","[59312,59345)",47,465
973e0d9b-a29e-4bbf-a73d-6f9fdd436167,"[27567,27573)","[59843,59886)",47,465
c2595b2c-9a95-443e-a7c6-eb0a6c1d8975,"[27573,27579)","[60383,60439)",47,465
a572b942-2598-401d-872a-550d17a69673,"[27579,27585)","[61387,61404)",47,465
8f658bd5-d625-4409-ba8f-4aeed51c374f,"[27585,27591)","[61608,61642)",47,465
95be280a-50fa-42f0-ab46-d54f27cbd81b,"[27591,27597)","[62159,62178)",47,465
fcda6c96-3089-4f71-b3ad-bb518723949c,"[27597,27603)","[62854,62935)",47,465
049433f7-2d53-4332-b7ae-200d03fcb79c,"[27603,27609)","[63210,63238)",47,465
06f0240b-fed7-4206-ad5d-7fd53e502d41,"[27609,27615)","[63513,63568)",47,465
c5de1665-2c70-4e9e-a702-6784f7b38706,"[27615,27621)","[64443,64470)",47,465
93708d99-abe0-4c05-98d0-f7f2e6253c46,"[27621,27627)","[65462,65484)",47,465
f6e4d5ef-1c79-4bde-a5d9-24131e182c97,"[27627,27633)","[66348,66397)",47,465
ed129294-174e-4c9b-998a-f96622d51c2a,"[27633,27639)","[67680,67700)",47,465
aec0fc53-2174-433e-a2f6-84aaf2926860,"[27639,27645)","[69074,69102)",47,465
ae85ae91-f0a9-4de5-a0f9-22f3f382a6b3,"[27645,27651)","[69654,69673)",47,465
b4742616-da51-4563-a3aa-56b4de4c3e78,"[27651,27668)","[70627,70647)",47,473
760d30f2-a069-4b67-aa87-2ffa641cd2f6,"[27668,27674)","[73875,73895)",47,465
eb9ccf65-ee6e-43a4-8340-cc98dcdfadc5,"[27674,27680)","[73977,74005)",47,465
81f3701f-4313-427f-acb0-3b2e9340e64d,"[27680,27686)","[74059,74099)",47,465
710662aa-9db5-4896-bf6b-e4a5c85b1072,"[27686,27692)","[74669,74689)",47,465
b376d8ec-7260-4c13-a756-a946b7c2af99,"[27692,27698)","[75638,75658)",47,465
a24db86b-d5b0-4c6c-8506-a84b345ddb11,"[27698,27704)","[77015,77037)",47,465
9010f106-f1fe-48f9-b999-8ec683314f21,"[27704,27710)","[77045,77065)",47,465
fbfa5fc3-7bb0-4ab0-859a-1cab9de280c3,"[27710,27716)","[77202,77222)",47,465
a91c421d-65ec-4fc7-bd2f-ac70e919f88f,"[27716,27731)","[78782,78826)",47,482
8a349750-596d-4025-b021-dfe5b80e0751,"[27731,27737)","[79048,79079)",47,465
5010c6cc-d8ba-440f-921b-7862281230a3,"[27737,27754)","[79091,79246)",47,473
